dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60
-0.16992484,-0.015309768,-0.12632623,0.24453443,-0.013154872,-0.08800193,0.18201607,-0.091717795,0.13427112,0.12263018,0.07879081,-0.16542375,0.10147316,0.043832026,0.05697272,0.060363855,-0.15454647,0.00556127,-1.34765,-0.008310419,0.2597566,0.009711217,0.02954492,0.27374217,-0.0753774,-0.068498135,0.38459545,0.04235649,-0.16806804,-0.23014176,-0.25520545,-0.17610788,0.23143266,-0.076996535,-1.3008059,0.15085563,0.2395896,0.12242882,0.2193935,-0.49837145,0.13835523,0.19152907,-0.03311124,0.6991213,0.24281606,-0.1555931,0.06520587,0.034735195,-0.1950705,0.13619332,-0.19290262,-0.124395296,-0.1638671,0.034710273,-0.027564317,-0.0034028925,-0.28420198,-0.36099476,-0.020924527,0.07407047
-0.008892879,0.307773,0.23473795,0.12907824,-0.31489563,-0.09950114,-0.40155792,-0.041684467,0.010964509,0.16466156,-0.18072563,0.09183317,0.10008987,0.075656235,-0.2899356,0.12423135,-0.27505606,0.06016336,-1.1956294,-0.14598615,0.040556017,0.0066706464,-0.012902185,-0.16879815,-0.1889846,-0.2220488,-0.5312237,0.17635302,0.06240819,0.38141224,0.32749233,0.31149024,0.028000884,0.27408504,1.3875502,-0.46424052,-0.19660506,-0.47923538,-0.13906722,-0.29851496,0.07765867,-0.29514956,0.012178279,-0.66605884,0.051414326,-0.08510155,-0.037287887,0.062005457,0.27965865,0.18048835,-0.4685174,-0.03129486,0.2365553,-0.000844948,0.20951527,0.1039675,0.17712002,-0.7957823,-0.12555203,-0.123374104
-0.1464869,0.25079823,0.17458105,-0.15863228,-0.52664584,-0.069593474,-0.094736405,-0.14108874,-0.0126906,0.27364367,-0.17149715,-0.09813361,-0.07707915,-0.063277595,-0.21465039,0.15897974,0.22098741,0.19846717,1.4086294,0.20398754,0.074690476,-0.033608016,-0.16977113,-0.010060348,-0.27491027,-0.08712457,0.7390711,0.13550037,-0.02950671,0.062103912,0.28814745,0.067868814,0.23940808,0.1648755,0.8033831,0.83012336,0.34347606,-0.2541108,0.4525197,-0.7281102,0.11361639,-0.14936548,0.08835185,0.8473573,0.38494712,-0.084161684,-0.077637225,0.08205364,0.058912106,-0.047211442,0.42056793,-0.22260644,-0.18842521,-0.07429759,0.17075029,0.2454672,-0.2955171,-0.5458111,0.2362104,0.070217505
0.1670988,-0.025761364,-0.010696586,-0.0069597326,-0.08025289,0.002333494,-0.23237719,-0.011507351,-0.18298776,-0.2568447,0.0029265005,0.07490406,-0.06333904,0.07523086,-0.05683995,-0.11460835,0.06086656,-0.14624804,1.6605523,-0.19045301,-0.13607465,-0.010353275,-0.41205722,-0.07882185,-0.21162462,-0.08840251,-0.57905906,-0.1727979,0.21290159,-0.0022910014,0.17599735,0.41360503,-0.15605035,0.028790176,0.7159897,-0.33547506,-0.3611394,0.00921396,-0.2906487,0.5625667,-0.2624018,0.13571817,0.044099264,-0.3936652,-0.21749727,0.24927834,-0.21524666,0.0027141208,0.26784685,0.17480785,0.32809338,0.08538869,0.25932324,0.026223112,-0.18315455,-0.05665164,0.10814953,0.5844825,-0.41437587,-0.33305332
0.021907434,-0.08543691,0.10463172,-0.2837764,0.7197022,-0.026787054,0.046068434,0.32658058,-0.061549086,0.0027417429,0.051111393,0.35127848,0.12654649,-0.10424076,-0.12673306,-0.07900342,0.026035774,-0.21191314,0.5606303,-0.24396832,-0.12776402,-0.05039023,0.05213283,-0.12478501,0.15421939,0.16923341,-0.09892302,-0.3096952,-0.07520339,0.14544144,0.52032846,0.50493056,0.08397428,-0.2088812,-0.9667374,0.011530235,-0.3122614,0.12626691,0.027082724,0.31124505,-0.14253266,-0.16836381,0.07238791,0.064929485,-0.14347893,0.47801587,0.054460037,0.12422153,-0.03737791,-0.31844673,0.25018153,0.04802374,-0.059261143,0.12943724,-0.28216228,0.16995606,0.16649523,-0.3167035,0.087832704,-0.036650255
0.15896529,-0.13957973,-0.4106426,-0.0012413859,0.025776505,0.19415197,0.056068063,-0.08947575,-0.19143075,-0.07723034,0.18444441,-0.068130255,0.086009875,-0.03520668,0.031318463,-0.16797055,0.14605719,0.1379162,-0.026523983,0.16060765,-0.18067639,0.18327601,-0.32929763,0.10608008,-0.38761443,-0.021699999,-0.45114693,0.2553218,0.039944004,-0.29673538,-0.37751135,-0.48875397,-0.27607417,-0.042443283,0.1785026,0.14663503,0.16431797,0.19559793,-0.20193283,0.37555555,0.05175508,-0.015695542,0.076861344,-0.84675586,-0.008875767,0.0032858793,-0.23434629,-0.051858474,0.19673267,0.037580114,0.2534286,0.1115162,0.02979143,-0.12249548,-0.122314304,-0.30685237,-0.103659466,0.8952183,0.056708876,-0.21706875
-0.33013242,0.21383907,0.24633695,0.050586507,-0.5455386,-0.05448813,-0.1654231,-0.23411782,0.12665744,0.049168773,-0.062104613,-0.10735457,-0.116484754,0.23131159,-0.12939775,0.44836122,-0.013269227,0.23141566,-0.35542977,0.23951909,0.28670126,-0.11086044,0.13357645,0.23477852,-0.15848683,0.22875658,0.25261414,-0.2616869,-0.026948448,0.17781961,-0.85097915,0.01744894,0.08120222,0.14026362,0.21580672,0.5507765,0.33807182,-0.31312817,0.4145185,-0.34140402,0.47848225,0.221502,-0.09767187,0.9336561,0.12950127,-0.16704355,0.24268764,0.04694766,0.27232224,0.19375934,-0.20666066,-0.16834195,-0.0047278777,-1.527369e-05,0.28509527,0.16693398,-0.1413152,-0.07835619,-0.039828144,-0.09593353
-0.09627877,0.12731265,0.30830887,-0.0452903,-0.48931414,-0.16029869,0.13355547,-0.099393055,0.08315514,0.00053922087,-0.048725106,-0.22548802,-0.27596048,0.080344506,0.0072629806,-0.022528159,0.32385942,0.09637748,0.6563269,0.006185945,-0.22638868,-0.1771113,-0.060275294,-0.18624997,0.13923946,0.22950289,0.73813295,-0.09707835,-0.073848516,-0.063502714,0.24845093,0.4687849,-0.18139318,0.17246592,1.2947265,0.5478665,-0.14012548,0.11442812,0.30534708,-0.26342192,-0.13281764,0.03250102,-0.009974085,0.3578408,0.0648373,-0.07639045,0.084905446,0.0407578,-0.14922236,0.042130407,1.1450417,0.1131221,0.054741204,-0.12540522,0.0061348155,0.10985607,0.08770348,0.030019091,0.0669329,0.11275849
-0.1661879,0.087586515,0.11715998,0.02249021,-0.47256702,-0.016859496,-0.09362241,-0.030788753,0.10550755,0.031265102,-0.073549405,-0.038764678,0.036838382,0.11558739,0.021810478,0.51068753,0.087595165,0.20888834,-1.6862841,0.15951149,0.119012415,-0.056765676,0.11635972,0.059316374,0.08369899,0.32601175,0.24987626,-0.14325805,-0.13922416,0.27993938,-0.40977937,-0.106511556,0.09926622,0.19004834,0.5409455,0.43636134,0.23173738,-0.2595196,0.4490267,-0.17639196,0.2851047,0.038904928,-0.0068617985,0.4703888,0.15937209,-0.2518603,0.13023284,0.17418349,-0.036906652,0.109960005,0.0140697695,-0.23899278,0.057917,-0.067580156,0.24475205,0.11004871,-0.053639982,-0.121613316,0.022811014,0.1962774
0.047058668,-0.19484243,-0.09497999,-0.2841426,0.09790125,0.04722154,-0.06762602,-0.03127623,-0.18898083,0.057581417,0.18874343,0.013576187,-0.024338046,-0.037554733,-0.013237381,0.06832659,0.2693928,0.13393435,-1.174397,0.0854239,-0.14016184,-0.22896539,0.009849034,-0.032321833,0.2974679,0.4561939,-0.43162826,-0.08920951,-0.005088172,0.083881415,0.054853544,0.7213352,-0.1467483,-0.17654127,0.53923035,0.46119618,0.14630553,0.20174746,0.2126832,0.22850454,-0.4769438,-0.42940927,-0.11827179,-0.44024792,0.15992312,0.17379102,-0.06036002,0.049126137,-0.032259755,-0.013083626,0.7659198,-0.06397789,-0.27167732,-0.20016766,-0.19710064,0.20244473,0.19081634,0.5664048,0.21812665,-0.07804763
-0.11701916,-0.08446236,0.18511654,0.12157967,-0.23722196,-0.08959081,-0.120267004,-0.101628885,0.14443906,0.14447674,-0.18892601,-0.1683671,-0.019478643,-0.037808284,0.12704846,-0.008896547,-0.046776827,-0.084862515,1.1599121,-0.13160686,0.08473641,-0.34670064,0.23181093,-0.14258802,0.60345167,0.34278214,-0.20607722,-0.12721281,0.055948656,-0.0398191,0.06267911,0.8675026,0.17189783,-0.1760816,0.7460352,-0.18857488,0.18256558,0.09682,0.14038946,0.2894432,-0.24872832,-0.0930843,-0.19632417,0.8064876,-0.07797855,0.038140304,-0.034508567,-0.0687742,-0.12701887,0.26313922,0.42737642,-0.10522921,-0.008793488,-0.2908031,-0.1713874,0.3779405,0.26678383,0.934525,0.38811028,-0.0076200506
0.22872066,0.20703761,-0.036766205,-0.18937472,0.69266057,-0.030287473,0.2481432,0.34829003,-0.07428451,0.15380591,-0.12122766,0.122853026,-0.10750091,-0.08580251,-0.07210275,-0.629814,0.015265655,-0.11564754,-0.050860114,-0.18728659,-0.25194663,0.26448095,-0.13341036,-0.12841351,-0.30257824,-0.12749061,0.23585053,0.14190221,0.13022584,-0.31180298,-0.16027564,-0.43010256,-0.06327932,-0.15410194,-1.3572668,0.059433512,-0.33308002,0.3225537,-0.21208481,0.5435133,-0.10048781,-0.04763706,0.17801932,-0.48424774,-0.094874665,0.1987739,-0.14307302,-0.19111626,0.056100115,-0.31134427,-0.46611118,0.42124763,0.031322457,0.17369905,0.04140433,-0.24690878,-0.24748792,-0.073268,-0.098224685,-0.28612372
0.15044752,0.04643523,-0.028852707,-0.29430902,0.44008625,0.05179447,0.1796724,0.39185867,-0.11211282,0.08538061,-0.1377552,0.10627425,-0.25849378,-0.06662434,0.0997188,-0.38149834,0.13443917,-0.090300724,-0.6541532,0.07074562,-0.25999424,0.10676596,0.08651117,0.0767471,-0.25667214,0.09792486,0.14659408,-0.009489911,0.20192888,-0.14016032,-0.46761036,-0.35800377,-0.097722344,-0.1345397,-1.1953527,0.20448875,-0.25598317,-0.023008766,-0.17126651,0.43190598,0.039492715,-0.16318694,-0.05128012,-0.33218697,-0.11546005,0.115727685,-0.019530285,-0.24767801,0.18800142,-0.31639192,-0.89811945,0.45883155,-0.10515407,0.2041356,0.17640293,0.077263534,-0.23861884,0.022216136,-0.018468317,-0.28987473
-0.07815674,0.033352293,-0.21798247,-0.13596421,-0.18506464,-0.11919514,0.07498652,0.18159138,0.012184519,-0.091761656,0.15771958,-0.13425548,0.23782334,0.006882606,-0.012169862,-0.013935666,0.13638963,-0.27961788,-0.9080873,0.17341763,-0.008158427,0.13252306,-0.26428577,-0.019105546,0.062387116,-0.2179335,0.870238,0.22353974,-0.076359525,0.07628606,1.0278976,0.12628761,0.13668376,0.23549542,0.35193378,0.109664455,-0.101087436,-0.36194623,0.48986965,-0.6835768,0.038695592,-0.19563189,-0.11601951,0.26547945,0.29801267,-0.03890378,-0.0806769,0.03162937,-0.2697005,-0.3029267,0.18151392,-0.3089463,-0.03599192,0.108868875,0.097630925,0.19001365,-0.041412983,-1.2538505,-0.4244652,0.39502406
0.07680177,0.03376876,0.11727038,-0.38214383,0.5855212,0.08675675,-0.052143063,0.3280414,-0.060595732,0.16453704,-0.06546295,0.33536232,0.1085163,-0.09504659,-0.06647633,-0.071655035,-0.07486397,-0.17576174,-1.52999,-0.12732838,-0.039450485,0.18765733,0.13021329,-0.17848673,-0.06627971,-0.02148429,-0.07306972,-0.00044413097,0.102318555,0.27812108,0.2857839,0.24829131,0.093880005,0.16324121,-0.51628554,-0.09094801,-0.2851991,-0.16822141,-0.065047145,0.26686126,0.011375658,-0.33253425,0.1190721,-0.5843252,-0.13909687,0.3996344,-0.023990978,-0.0018120678,0.14373271,-0.4394398,-0.687567,0.19758946,-0.093149364,0.12583387,0.0980911,0.19029513,0.19150203,-0.6729651,-0.12960939,-0.12775455
-0.09453562,-0.04485941,0.088705465,0.259216,-0.14844671,-0.092160486,0.41120616,-0.19026326,0.09522532,-0.092643894,-0.07189019,-0.28053617,-0.14656413,0.09249086,0.10717606,-0.11153826,0.26751217,0.21159893,0.436785,0.15090536,-0.21407701,-0.037144087,-0.10689402,-0.048578806,0.13979638,0.107909635,0.41710183,0.06119083,-0.22038712,-0.26636854,-0.8072703,-0.5719661,-0.26888192,-0.08193462,0.33007717,0.1340467,0.10460234,0.4095935,0.10336323,0.3803718,0.1938055,0.3444492,0.04076972,-0.10244174,-0.26908132,-0.2752508,0.14402321,0.039660197,-0.2495286,0.1812901,0.5044443,0.15176089,0.046744622,-0.047965385,0.101629965,-0.2500909,-0.020195488,0.9070479,0.17958334,0.15446438
-0.20608132,-0.143137,0.113359824,0.08814965,-0.01819367,-0.03209278,0.24189325,-0.09251799,0.2604762,0.024558932,0.19065915,-0.23635267,0.014927053,-0.01975319,0.010254582,0.20488985,-0.11150138,-0.046121646,-1.2749718,-0.08532584,0.113092884,-0.29410073,0.23989105,0.12698719,0.304888,0.26868257,0.36431935,-0.36511633,-0.1857663,-0.19992971,0.018153472,0.5787658,-0.03846658,-0.006765362,-1.0431715,0.13376015,0.11178492,0.26961368,0.1911598,-0.3674244,-0.07149953,0.12379939,-0.1697832,0.99613947,0.1656151,0.065717585,0.28648284,0.072845824,-0.16994102,0.101554364,0.5279049,0.04481467,-0.115997866,-0.068953305,-0.2282874,0.06871937,0.04996653,-0.03897401,0.123768374,0.10478952
0.0210297,0.016006967,-0.047741693,0.27740866,0.038000055,-0.15114133,0.41809312,-0.01264222,-0.039615534,-0.12640071,0.056128204,-0.1993388,0.018877432,0.0058430154,-0.056388907,-0.5016192,0.20833333,-0.13278855,0.73282456,-0.04618798,-0.36441222,0.13790675,-0.33074227,-0.14061815,-0.091055945,-0.42955163,0.65346754,0.40125078,-0.16400985,-0.28549737,0.6037192,-0.3727043,-0.17496179,0.0028105862,0.46973845,-0.40566283,-0.31841928,0.3506099,-0.08010932,-0.15318993,-0.09225738,0.1063673,0.005140431,-0.7346041,-0.23930375,-0.1272826,-0.12751882,-0.19053215,-0.4664905,-0.07654333,0.7610455,0.19544874,0.2149497,0.074395426,-0.11379593,-0.22914508,0.044508137,-0.29938763,-0.23531885,0.18315226
-0.26123124,0.10024265,0.014002521,0.0944952,-0.4716854,0.02975938,0.06493322,0.0034898855,0.28608954,-0.119639985,-0.00759401,-0.22153623,0.23847345,0.041610695,-0.08220791,0.3762418,-0.067799926,-0.06311312,-0.4082391,0.07541449,0.057205904,-0.03191182,-0.09555017,0.28186738,-0.22624147,-0.25737345,0.6405193,-0.24256365,-0.09730947,0.074438296,0.157386,-0.07239036,0.26187572,0.38288173,-0.11677247,0.11211259,0.19416383,-0.34392023,0.19950557,-0.6432444,0.39867163,0.2209355,-0.01041095,0.92116904,0.16780058,-0.046633378,0.26613674,0.056852307,0.13247168,-0.030520443,0.088029586,-0.16780593,0.09314296,0.11559195,0.16461441,0.09115031,-0.10510521,-0.71264774,-0.1703952,0.14791764
-0.1365772,0.11264517,0.15768582,0.38933387,-0.036901258,-0.12809737,0.31312937,-0.045045156,0.0758941,-0.0829058,-0.02007532,-0.120884046,-0.20223184,0.011726467,-0.06212189,-0.26292723,-0.22289804,0.11909112,0.2998765,-0.068033844,-0.004666563,-0.035208307,0.19483268,-0.1761155,-0.02894453,-0.33849195,0.41666508,0.27023426,-0.013368229,-0.072422974,-0.32983318,-0.7926621,-0.08762484,0.0619409,-0.20042378,-0.73519516,-0.1487347,0.13602221,-0.21383962,-0.32932988,0.20723133,0.35962722,-0.033036657,-0.5586133,-0.20782976,-0.29951525,0.12365039,-0.073086075,-0.28275487,0.22819313,-0.53249735,0.4307801,0.19490351,0.24849814,0.2745042,-0.3216757,-0.044939693,-0.63537484,-0.29100507,0.32023117
0.08219686,-0.031590343,-0.10752708,-0.50962573,0.44391116,0.049545296,-0.5662498,0.30700117,-0.24261475,0.24540755,-0.068426244,0.70374125,0.50588423,-0.132378,-0.22558025,0.4138342,0.34326977,-0.119906306,-0.14355777,0.011947937,-0.119898856,0.24948895,-0.14829347,-0.089684814,0.20704475,0.33058563,-0.8974995,-0.1312067,-0.042603996,0.4788124,0.57236606,0.52927434,0.3034549,-0.18654478,0.7817585,0.3118952,0.0911939,-0.14237827,0.1787444,0.6646911,-0.025266798,-0.5566669,0.13042799,-0.5146174,-0.053746484,0.3505619,-0.45391577,0.26480284,0.23568818,-0.5012747,0.39771035,-0.5531298,-0.0871247,-0.20437387,-0.22466913,0.18917963,0.15143594,-0.07993316,0.18844578,-0.07100796
-0.16172719,-0.016326075,0.08186938,0.11745361,-0.41343045,-0.1197762,0.20937131,0.020550627,0.14040533,-0.11278971,-0.104160696,-0.3162763,-0.08497011,0.05285597,0.080121465,-0.21050075,0.17529356,-0.053540345,1.1586202,-0.079970956,-0.11064266,-0.120948195,-0.15701294,-0.16031313,0.22314543,0.05120941,0.5471039,-0.01613942,-0.01593842,-0.2540353,0.049140178,0.1416789,0.08883787,0.18049183,0.7641056,-0.022596352,-0.055603188,0.16527037,0.2816669,0.49215943,-0.053955004,0.20375174,-0.01599896,0.62053984,-0.15346734,-0.076383136,-0.12915747,-0.0412244,-0.26822975,0.16304274,0.7935187,0.10183327,0.205457,-0.11008752,0.021157391,0.0025771032,0.12869415,0.93516856,-0.1516051,0.1355746
-0.01574795,0.026603917,-0.06099868,-0.41745764,0.48379087,0.114751525,0.10183975,0.51152587,0.21180274,0.053645723,-0.06940876,0.3624423,0.10626268,0.032493614,-0.056290403,0.031394657,-0.24893287,0.17316468,0.39691228,-0.02335031,0.20037155,0.10151071,0.28561658,0.13862857,-0.13298182,0.27310574,0.4332693,-0.100185305,0.07072915,-0.013865504,-0.46164155,-0.27848446,0.018196248,0.29471734,-1.5861617,0.1271855,0.13343084,-0.11254698,0.052309588,0.0074267015,0.3975284,0.009409688,0.113941014,0.44140896,0.14620183,0.09553373,0.33931646,0.02245238,-0.09746265,-0.5953079,-0.9646202,0.17626797,-0.21539235,0.17785853,0.34438926,-0.02754471,-0.3276366,-0.9013563,-0.23286283,0.1353937
0.038713306,0.026305547,-0.022865672,0.103913166,-0.22964421,-0.16777821,0.21702646,0.037786093,0.059646938,-0.37299916,0.080005996,-0.2399032,-0.020257205,0.015844187,0.004788181,0.073309466,0.25883552,-0.00390869,0.44828376,0.064225316,-0.4752876,0.092887245,-0.51162726,0.0699415,-0.29860914,-0.097734064,0.7010651,-0.3415179,-0.12691914,-0.25725025,-0.014950516,-0.5128589,-0.09389479,0.1551862,-0.5024316,0.22367603,-0.15777844,-0.08040655,-0.009798178,0.41965306,0.14648037,0.39623225,0.14700958,0.8778911,-0.020585453,-0.11295319,0.045333426,0.100540735,0.068751976,0.12301555,0.4079951,0.067616604,0.22418149,0.18382433,0.030619077,-0.36341038,-0.15554707,0.50589263,-0.5482004,0.068372816
-0.034203455,-0.12245191,0.07298404,-0.0704837,0.135307,-0.018782353,0.19703701,0.11751567,0.042813595,0.0037994906,0.09347127,-0.21889631,-0.101193406,-0.14765356,0.3975689,-0.079457074,0.2822575,-0.2656672,0.044612415,-0.09592982,-0.01591606,-0.19675297,0.23595494,-0.13594756,0.43092722,0.36461663,0.4581969,-0.4413584,0.06146163,-0.11497066,0.3030908,0.9621666,-0.13984981,-0.28139696,-0.55127627,0.19012454,-0.17543986,0.20867884,0.22284408,0.09384172,-0.44769228,0.061940677,-0.25881183,0.78268456,-0.01031005,0.2661909,0.18915467,-0.034254346,-0.17541546,-0.09862983,0.59998316,0.21693492,-0.2671458,0.019907318,-0.24189776,0.42128903,0.13478576,0.4336943,0.24364787,0.09532739
-0.028724104,0.037652202,-0.07838757,-0.4798214,0.59973466,0.14933966,-0.37925386,0.31060392,-0.1962447,0.2790854,-0.14533283,0.80136746,0.401401,0.082244255,-0.22514233,0.014530879,-0.014955353,-0.12379134,-0.417324,-0.11548853,0.1862524,0.14193001,-0.018433876,-0.14270747,-0.24931842,-0.037137847,-0.52454174,-0.052583978,0.02246907,0.6904192,0.2371785,-0.087235354,0.14683373,-0.06910536,0.009059175,0.0241021,-0.22602822,-0.2968049,-0.013422029,-0.23055115,0.1340175,-0.20720994,0.23849472,-1.2488585,-0.054637298,0.4061003,-0.04425625,0.2372021,0.14218512,-0.48128244,-0.32145536,-0.17624147,-0.12534812,0.093818426,0.03546948,0.31278107,-0.011334483,-1.5057309,0.11062372,0.0043462226
0.019921862,0.057875417,0.015931945,0.12616634,0.052320525,-0.099441774,0.030851705,-0.06176487,0.083722726,0.097818114,0.19758546,-0.0981051,0.17774796,-0.17582403,0.096702404,-0.09449598,-0.23495403,-0.2077322,-0.7458789,-0.07586552,0.32749233,0.016153354,0.22897011,0.06389202,0.005295247,-0.17535043,0.2736457,0.057712242,-0.106446095,-0.016836094,0.8305273,0.33591962,-0.04071576,0.10027989,-0.97986233,-0.12668854,-0.16884542,-0.089443736,-0.08944669,-1.2277217,-0.04683176,-0.05230572,-0.112285905,0.23935919,0.0946577,0.11905789,0.25165692,0.030235022,-0.13085325,-0.10965602,-0.029772535,0.13680716,-0.22108524,-0.015917704,-0.22507554,0.24658248,-0.013020601,-1.4296385,0.088569716,0.25499058
0.17653222,-0.053009078,-0.060436882,-0.3632868,0.16320544,-0.100515395,-0.09251907,0.106322244,-0.3046638,-0.11685219,0.037082687,0.13375854,-0.08519835,-0.07148745,0.023473715,-0.089242786,0.3780356,0.09892002,-1.4342616,0.117886305,-0.31660095,0.14409563,-0.27765954,-0.11683282,-0.14708441,0.06040198,-0.09601286,0.048258513,0.17299472,0.097440235,-0.032581955,0.08514389,-0.26304084,0.037843466,0.6694663,0.3412273,-0.09171,-0.08907826,-0.031711407,0.6784761,-0.22857589,-0.27711937,0.15673599,-0.63582456,0.004318891,0.048325755,-0.20155995,0.021728795,0.27722022,-0.16289371,0.25390226,0.14563183,-0.03059116,-0.0959531,0.14833358,-0.1195185,-0.079906955,0.73335683,0.027303565,-0.09735927
0.22663416,-0.24897116,-0.27146262,-0.4257832,0.5218121,0.12353825,-0.32155567,0.22200581,-0.16962035,-0.028161827,0.23402512,0.51878536,0.6442886,-0.09106584,-0.34508982,0.16211861,0.1639362,-0.15069121,0.97765744,0.03643928,-0.32211235,0.33327764,-0.3680879,-0.009094369,-0.11215486,-0.14418057,-0.32947955,0.026649771,-0.14055413,0.122117385,1.4112554,-0.0108938515,-0.1433906,0.08875724,0.03024505,0.11979578,-0.09019892,-0.056038402,-0.14403747,0.116038024,0.040868584,-0.37767988,0.28028017,-0.62055403,-0.092679195,0.3622087,-0.21322028,0.28649974,-0.06671942,-0.65377927,0.91603786,-0.24453062,-0.07438289,-0.00043227896,-0.42786855,-0.2497265,0.2711152,-0.646887,-0.088426575,0.26165313
0.0109818205,0.16188331,0.1851741,-0.056651115,-0.39776918,0.13760297,-0.37934953,-0.22048251,0.0015227906,0.12067694,-0.23370503,0.015320428,-0.034340907,0.04396616,-0.05986105,0.08828154,-0.3213433,0.024078842,2.082252,-0.07262561,0.23037623,-0.112946525,0.020449989,0.08913616,-0.16632093,-0.0018348508,-0.3154278,-0.11131633,0.26077193,0.0064269584,-0.032784875,0.2145176,0.22982956,0.13269407,0.45277604,-0.16413367,0.07808986,-0.3925284,-0.16554773,-0.24608612,0.198093,0.068994865,-0.009948164,0.5782332,0.039859533,0.039686352,-0.16468744,0.047126386,0.47178406,0.28622222,-0.6810752,0.0194278,0.077036634,-0.07946939,0.117437236,0.20693997,-0.09950493,-0.10416212,-0.010278102,-0.26822126
0.08505844,0.2549105,-0.14733016,0.061522074,-0.23545486,-0.22857456,-0.056879696,-0.073883265,-0.015678093,0.26734027,0.08518988,-0.19185196,0.1289138,-0.035682343,-0.22837287,-0.2633378,-0.20961493,-0.033105094,-0.023963723,-0.10926823,0.27632266,0.11259609,-0.018953018,0.022436745,-0.23746172,-0.17686582,0.5273607,0.53129965,-0.014666225,-0.031699948,0.95260835,0.25740513,-0.05585631,0.2483548,0.38279682,0.12985083,0.013683919,0.028839784,0.24958251,-1.1829368,-0.20587449,-0.23850912,-0.029021144,-0.20826086,0.39686626,0.04274313,-0.031501837,-0.078050494,-0.10955027,-0.08682065,0.33646175,0.0027674674,-0.036641687,-0.12194785,0.10915863,0.19312331,-0.18243834,-1.4545274,0.021355536,0.18200926
-0.021284632,0.18623917,0.2443967,0.20064187,-0.34368008,0.03465744,-0.025878808,0.10058333,0.119750455,0.12081083,-0.20034751,-0.07391501,-0.1459261,0.14775619,-0.036612168,-0.24298291,-0.367276,0.08277197,-0.6064117,-0.13072085,0.006770134,0.089213796,0.2596678,-0.057515502,-0.08790338,-0.18145932,0.2730414,0.2563765,0.26920962,-0.02073201,-0.12899247,-0.3775995,-0.029888682,0.2993518,0.6282043,-0.660948,-0.29405862,-0.28342822,-0.12454267,-0.3681989,0.28481472,0.04901111,-0.07600938,-0.6434701,-0.16578576,-0.33843857,0.11397049,-0.1323616,-0.07934893,0.05661827,-0.9440666,0.382069,0.24029227,0.17128927,0.47634053,-0.014320094,-0.0523715,-1.0996671,-0.3792801,0.26238346
0.038350195,0.06603717,-0.3291497,0.43524858,-0.064168744,0.12906745,0.14365539,-0.17487217,0.09052944,0.0014715269,0.23275974,-0.31079108,0.17258982,0.08401505,0.099016495,-0.25134367,-0.2841139,-0.15212204,0.05797316,-0.1574432,0.11108768,0.0044078343,-0.33777142,0.21648416,-0.5113286,-0.4534873,-0.3710818,0.2933979,0.0012631128,-0.40575135,-0.13022695,-0.25845325,0.043322273,-0.079002686,-0.38688913,-0.48630324,-0.0795193,0.19803132,-0.1763286,-0.2204631,-2.585724e-05,0.30257133,-0.19687998,-0.40684763,0.24267852,0.0054417644,-0.13350455,-0.20570351,0.0156963,0.31282917,-0.23779552,0.09525892,0.06638323,0.055345453,-0.16383094,-0.16950366,-0.13093671,0.12624444,-0.33033696,-0.41638002
0.17590684,0.06774962,-0.0006433539,0.14831713,0.081779316,-0.15908878,0.111403555,0.12987085,0.01305243,-0.023606472,0.007022688,-0.16388382,-0.06903406,-0.11957609,0.13761225,-0.3557445,-0.019625586,-0.1864808,1.9824958,-0.18226339,-0.112423524,0.00032262504,-0.15161452,-0.17247832,0.033947304,-0.16582988,0.21516761,0.3578378,0.1379532,-0.17149162,0.5570352,-0.006468937,-0.08365227,-0.09474939,0.16112775,-0.63147354,-0.264413,0.19710971,-0.19109173,0.09275235,-0.19612935,-0.007935196,-0.052279226,0.09679477,-0.09332664,-0.058949307,-0.10986577,-0.2105224,-0.24772274,-0.048016172,-0.18627477,-0.014278833,0.06942345,0.11416671,-0.07363107,-0.024123345,-0.026604783,-0.083112456,-0.34755355,0.046600737
0.012263142,-0.032068282,-0.36078998,-0.03623657,-0.03431651,0.010172745,0.06020253,0.077282384,-0.12604667,-0.011047348,0.10655637,0.06130777,0.2172051,0.08981535,-0.048591353,-0.2664349,-0.0316672,-0.07404606,-1.2339882,0.21119912,0.05749752,0.23467846,-0.15635286,0.07250216,-0.08945182,-0.20070738,0.40066093,0.3875957,0.009273269,0.07210685,0.613245,-0.35736486,-0.04088489,0.115461655,0.30413458,0.034798425,-0.15452029,-0.19712777,0.22047196,-0.7683363,0.13320322,-0.20321348,0.051021673,-0.82145005,0.13884756,-0.07514347,-0.052550573,0.057946824,-0.24594915,-0.2461308,-0.03255557,-0.10774081,0.008513384,0.039263137,0.1590119,0.036427386,-0.12523882,-1.4510149,-0.15810937,0.34296602
